tweet_id,tweet_text,date,user_id,user_mentions,retweet_count
1332488875319681026,@ID_AA_Carmack Int8 for almost all heavy lifting in inference works great,11/28/2020,44196397,"[{'screen_name': 'ID_AA_Carmack', 'name': 'John Carmack', 'id': 175624200, 'id_str': '175624200', 'indices': [0, 14]}]",22
1332043250664935427,@thisisjendoll But actually! https://t.co/lb14pKsayI,11/26/2020,44196397,"[{'screen_name': 'thisisjendoll', 'name': 'Jen Doll', 'id': 46442771, 'id_str': '46442771', 'indices': [0, 14]}]",62
1332043037262942208,@thisisjendoll https://t.co/mMg5b8b40z,11/26/2020,44196397,"[{'screen_name': 'thisisjendoll', 'name': 'Jen Doll', 'id': 46442771, 'id_str': '46442771', 'indices': [0, 14]}]",85
1331979023098974208,Happy Thanksgiving!,11/26/2020,44196397,[],10132
1331835831720554497,@teslaownerssv @JohnEG78 @TeslaChillMode @UNPLGD3 @MFrunker @ccteslaclub Hopefully next month,11/26/2020,44196397,"[{'screen_name': 'teslaownerssv', 'name': 'Tesla Owners Silicon Valley', 'id': 1016059981907386368, 'id_str': '1016059981907386368', 'indices': [0, 14]}, {'screen_name': 'JohnEG78', 'name': 'John Edward Garcia', 'id': 4004322620, 'id_str': '4004322620', 'indices': [15, 24]}, {'screen_name': 'TeslaChillMode', 'name': 'TeslaChillMode #TeraSquad', 'id': 1238951706785796096, 'id_str': '1238951706785796096', 'indices': [25, 40]}, {'screen_name': 'UNPLGD3', 'name': 'UNPLGD: Peasant Pilot', 'id': 1000238794556129280, 'id_str': '1000238794556129280', 'indices': [41, 49]}, {'screen_name': 'MFrunker', 'name': 'Tesla MotherFrunker #FSDBetaCanada', 'id': 1052331772808192001, 'id_str': '1052331772808192001', 'indices': [50, 59]}, {'screen_name': 'ccteslaclub', 'name': 'Tesla Owners Central Coast', 'id': 1050042398057750528, 'id_str': '1050042398057750528', 'indices': [60, 72]}]",45
1331835311803015168,"@JohnEG78 @TeslaChillMode @UNPLGD3 @MFrunker @ccteslaclub Ok. Overall air suspension height &amp; damping algorithm is getting a lot of attention. Will be linked to FSD, so acts automatically.",11/26/2020,44196397,"[{'screen_name': 'JohnEG78', 'name': 'John Edward Garcia', 'id': 4004322620, 'id_str': '4004322620', 'indices': [0, 9]}, {'screen_name': 'TeslaChillMode', 'name': 'TeslaChillMode #TeraSquad', 'id': 1238951706785796096, 'id_str': '1238951706785796096', 'indices': [10, 25]}, {'screen_name': 'UNPLGD3', 'name': 'UNPLGD: Peasant Pilot', 'id': 1000238794556129280, 'id_str': '1000238794556129280', 'indices': [26, 34]}, {'screen_name': 'MFrunker', 'name': 'Tesla MotherFrunker #FSDBetaCanada', 'id': 1052331772808192001, 'id_str': '1052331772808192001', 'indices': [35, 44]}, {'screen_name': 'ccteslaclub', 'name': 'Tesla Owners Central Coast', 'id': 1050042398057750528, 'id_str': '1050042398057750528', 'indices': [45, 57]}]",51
1331834702102228992,@karpathy Haha true,11/26/2020,44196397,"[{'screen_name': 'karpathy', 'name': 'Andrej Karpathy', 'id': 33836629, 'id_str': '33836629', 'indices': [0, 9]}]",37
1331834461768527872,@HumanoidHistory The Promise is greatly needed,11/26/2020,44196397,"[{'screen_name': 'HumanoidHistory', 'name': 'Humanoid History', 'id': 300774820, 'id_str': '300774820', 'indices': [0, 16]}]",187
1331745833629470722,"@EvaFoxU We will have special colors for new Roadster, as we did for the original",11/25/2020,44196397,"[{'screen_name': 'EvaFoxU', 'name': 'Eva Fox 🦊 狐', 'id': 959471389282578432, 'id_str': '959471389282578432', 'indices': [0, 8]}]",150
1331723344325070849,@RationalEtienne @TheBabylonBee ,11/25/2020,44196397,"[{'screen_name': 'RationalEtienne', 'name': 'Pope of Muskanity', 'id': 2241150253, 'id_str': '2241150253', 'indices': [0, 16]}, {'screen_name': 'TheBabylonBee', 'name': 'The Babylon Bee', 'id': 4914384040, 'id_str': '4914384040', 'indices': [17, 31]}]",55
1331698780073320449,.@TheBabylonBee is savage ,11/25/2020,44196397,"[{'screen_name': 'TheBabylonBee', 'name': 'The Babylon Bee', 'id': 4914384040, 'id_str': '4914384040', 'indices': [1, 15]}]",6507
1331661948950372353,@WorldAndScience If you ever wondered where we came from,11/25/2020,44196397,"[{'screen_name': 'WorldAndScience', 'name': 'World and Science', 'id': 511402689, 'id_str': '511402689', 'indices': [0, 16]}]",400
1331420412387880962,"This is a life leader launch, so more risk than normal https://t.co/EtFP9IELrf",11/25/2020,44196397,[],1702
1331391765694263299,"@TesLatino @flcnhvy @thesheetztweetz Yes, but only slightly filled",11/25/2020,44196397,"[{'screen_name': 'TesLatino', 'name': 'TesLatino 🚀 a.k.a. Rafael and #FSDBeta Tester', 'id': 989986448295235586, 'id_str': '989986448295235586', 'indices': [0, 10]}, {'screen_name': 'flcnhvy', 'name': 'Viv 🐉', 'id': 1060180551544528897, 'id_str': '1060180551544528897', 'indices': [11, 19]}, {'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': 1231406720, 'id_str': '1231406720', 'indices': [20, 36]}]",45
1331391356204425217,@aholstein404 @flcnhvy @thesheetztweetz This is a subject of much debate,11/25/2020,44196397,"[{'screen_name': 'aholstein404', 'name': 'Anthony Holstein', 'id': 818652835520872452, 'id_str': '818652835520872452', 'indices': [0, 13]}, {'screen_name': 'flcnhvy', 'name': 'Viv 🐉', 'id': 1060180551544528897, 'id_str': '1060180551544528897', 'indices': [14, 22]}, {'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': 1231406720, 'id_str': '1231406720', 'indices': [23, 39]}]",39
1331391132367015937,@flcnhvy @thesheetztweetz Major upgrades are slated for SN15,11/25/2020,44196397,"[{'screen_name': 'flcnhvy', 'name': 'Viv 🐉', 'id': 1060180551544528897, 'id_str': '1060180551544528897', 'indices': [0, 8]}, {'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': 1231406720, 'id_str': '1231406720', 'indices': [9, 25]}]",122
1331390403413729281,"@flcnhvy @thesheetztweetz Many small improvements, but overall similar. Wiring is more robust, engines are more mature, nosecone is sealed better, etc.",11/25/2020,44196397,"[{'screen_name': 'flcnhvy', 'name': 'Viv 🐉', 'id': 1060180551544528897, 'id_str': '1060180551544528897', 'indices': [0, 8]}, {'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': 1231406720, 'id_str': '1231406720', 'indices': [9, 25]}]",77
1331389134624219136,@thesheetztweetz But thats why we have SN 9 &amp; SN10,11/25/2020,44196397,"[{'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': 1231406720, 'id_str': '1231406720', 'indices': [0, 16]}]",94
1331388984023461888,"@thesheetztweetz Lot of things need to go right, so maybe 1/3 chance",11/25/2020,44196397,"[{'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': 1231406720, 'id_str': '1231406720', 'indices': [0, 16]}]",146
1331386982296145922,"Good Starship SN8 static fire! Aiming for first 15km / ~50k ft altitude flight next week. Goals are to test 3 engine ascent, body flaps, transition from main to header tanks &amp; landing flip.",11/24/2020,44196397,[],3275
1331317526060539912,@Erdayastronaut @MarcusHouseGame Maybe start on that a year from now. Depends on how Starship progress goes.,11/24/2020,44196397,"[{'screen_name': 'Erdayastronaut', 'name': 'Everyday Astronaut', 'id': 3167257102, 'id_str': '3167257102', 'indices': [0, 15]}, {'screen_name': 'MarcusHouseGame', 'name': 'Marcus House', 'id': 718325771392172033, 'id_str': '718325771392172033', 'indices': [16, 32]}]",94
1331317348523970562,@RationalEtienne @MarcusHouseGame Not yet,11/24/2020,44196397,"[{'screen_name': 'RationalEtienne', 'name': 'Pope of Muskanity', 'id': 2241150253, 'id_str': '2241150253', 'indices': [0, 16]}, {'screen_name': 'MarcusHouseGame', 'name': 'Marcus House', 'id': 718325771392172033, 'id_str': '718325771392172033', 'indices': [17, 33]}]",23
1331310252927676416,"@StarshipFairing @MarcusHouseGame Not bad! We will definitely need more engines if we make the cargo bay all propellant, but its probably smarter than a whole new shorter external hull.",11/24/2020,44196397,"[{'screen_name': 'StarshipFairing', 'name': 'Jerry :D', 'id': 1208588367157440513, 'id_str': '1208588367157440513', 'indices': [0, 16]}, {'screen_name': 'MarcusHouseGame', 'name': 'Marcus House', 'id': 718325771392172033, 'id_str': '718325771392172033', 'indices': [17, 33]}]",40
1331308907797630982,"@MarcusHouseGame Rapid &amp; complete rocket reuse, low cost propellant, orbital refilling &amp; propellant production at destination are the four essential elements of making life multiplanetary",11/24/2020,44196397,"[{'screen_name': 'MarcusHouseGame', 'name': 'Marcus House', 'id': 718325771392172033, 'id_str': '718325771392172033', 'indices': [0, 16]}]",365
1331126834096992258,@Erdayastronaut @PPathole @Teslarati @TeslaRoadTrip Yes,11/24/2020,44196397,"[{'screen_name': 'Erdayastronaut', 'name': 'Everyday Astronaut', 'id': 3167257102, 'id_str': '3167257102', 'indices': [0, 15]}, {'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': 1291945442, 'id_str': '1291945442', 'indices': [16, 25]}, {'screen_name': 'Teslarati', 'name': 'TESLARATI', 'id': 1308211178, 'id_str': '1308211178', 'indices': [26, 36]}, {'screen_name': 'TeslaRoadTrip', 'name': 'TeslaRoadTrip', 'id': 1182382878, 'id_str': '1182382878', 'indices': [37, 51]}]",53
1331075177262661633,"@PPathole @Teslarati @TeslaRoadTrip Were still far from simply video in, control out. The biggest game-changer, currently underway at Tesla, is 360 degree, high fps video for labeling, training &amp; inference.",11/24/2020,44196397,"[{'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': 1291945442, 'id_str': '1291945442', 'indices': [0, 9]}, {'screen_name': 'Teslarati', 'name': 'TESLARATI', 'id': 1308211178, 'id_str': '1308211178', 'indices': [10, 20]}, {'screen_name': 'TeslaRoadTrip', 'name': 'TeslaRoadTrip', 'id': 1182382878, 'id_str': '1182382878', 'indices': [21, 35]}]",97
1331062680921235456,@Teslarati @TeslaRoadTrip FSD Beta 5 coming out in a few days. Improvement should be significant.,11/24/2020,44196397,"[{'screen_name': 'Teslarati', 'name': 'TESLARATI', 'id': 1308211178, 'id_str': '1308211178', 'indices': [0, 10]}, {'screen_name': 'TeslaRoadTrip', 'name': 'TeslaRoadTrip', 'id': 1182382878, 'id_str': '1182382878', 'indices': [11, 25]}]",551
1331005909112397824,@XHNews Exciting mission!,11/23/2020,44196397,"[{'screen_name': 'XHNews', 'name': 'China Xinhua News', 'id': 487118986, 'id_str': '487118986', 'indices': [0, 7]}]",139
1330982572038500355,@vincent13031925 @Tesla Wow,11/23/2020,44196397,"[{'screen_name': 'vincent13031925', 'name': 'Vincent 🚀\U0001f7e0', 'id': 1689516060, 'id_str': '1689516060', 'indices': [0, 16]}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': 13298072, 'id_str': '13298072', 'indices': [17, 23]}]",367
1330767169198714880,@Liv_Boeree Yea,11/23/2020,44196397,"[{'screen_name': 'Liv_Boeree', 'name': 'Liv Boeree', 'id': 25422302, 'id_str': '25422302', 'indices': [0, 11]}]",90
1330355871965179909,"Tomorrow will be the 7th flight of this rocket, landing on droneship Of Course I Still Love You",11/22/2020,44196397,[],4011
1330261477798907904,@JohnnaCrider1 @teslaownerssv @28delayslater Sure,11/21/2020,44196397,"[{'screen_name': 'JohnnaCrider1', 'name': 'Johnna Crider', 'id': 1957568797, 'id_str': '1957568797', 'indices': [0, 14]}, {'screen_name': 'teslaownerssv', 'name': 'Tesla Owners Silicon Valley', 'id': 1016059981907386368, 'id_str': '1016059981907386368', 'indices': [15, 29]}, {'screen_name': '28delayslater', 'name': '🐶Earl of Frunkpuppy🐶', 'id': 998140573008695296, 'id_str': '998140573008695296', 'indices': [30, 44]}]",34
1330260234187780111,@FutureJurvetson @flcnhvy True,11/21/2020,44196397,"[{'screen_name': 'FutureJurvetson', 'name': 'Steve Jurvetson', 'id': 125499355, 'id_str': '125499355', 'indices': [0, 16]}, {'screen_name': 'flcnhvy', 'name': 'Viv 🐉', 'id': 1060180551544528897, 'id_str': '1060180551544528897', 'indices': [17, 25]}]",20
1330257784626171908,@RationalEtienne @heydave7 @philwhln We have quiet a queue of products to build! Better do new Roadster at some point.,11/21/2020,44196397,"[{'screen_name': 'RationalEtienne', 'name': 'Pope of Muskanity', 'id': 2241150253, 'id_str': '2241150253', 'indices': [0, 16]}, {'screen_name': 'heydave7', 'name': 'Dave Lee', 'id': 29893444, 'id_str': '29893444', 'indices': [17, 26]}, {'screen_name': 'philwhln', 'name': 'Phil Whelan 😷🇨🇦\U0001f995🚀', 'id': 13036132, 'id_str': '13036132', 'indices': [27, 36]}]",87
1330257210975395843,"@RationalEtienne @ShyCybertruck Fate loves irony, but hates hypocrisy",11/21/2020,44196397,"[{'screen_name': 'RationalEtienne', 'name': 'Pope of Muskanity', 'id': 2241150253, 'id_str': '2241150253', 'indices': [0, 16]}, {'screen_name': 'ShyCybertruck', 'name': 'Slightly Shy Cybertruck \U0001f973\U0001f967', 'id': 1268392969700290560, 'id_str': '1268392969700290560', 'indices': [17, 31]}]",123
1330211783886462978,"RT @NASA: Booster separation, second-engine start, and fairing separation as the U.S.-European Sentinel-6 Michael Freilich ocean-observing",11/21/2020,44196397,"[{'screen_name': 'NASA', 'name': 'NASA', 'id': 11348282, 'id_str': '11348282', 'indices': [3, 8]}]",1625
1330206717980897283,@ICannot_Enough @heydave7 Yes ,11/21/2020,44196397,"[{'screen_name': 'ICannot_Enough', 'name': 'James Stephenson', 'id': 367237480, 'id_str': '367237480', 'indices': [0, 15]}, {'screen_name': 'heydave7', 'name': 'Dave Lee', 'id': 29893444, 'id_str': '29893444', 'indices': [16, 25]}]",30
1330206500023898117,@flcnhvy Our data center was named Skynet as a joke over 10 years ago. Might have been tempting fate!,11/21/2020,44196397,"[{'screen_name': 'flcnhvy', 'name': 'Viv 🐉', 'id': 1060180551544528897, 'id_str': '1060180551544528897', 'indices': [0, 8]}]",102
1330206139385044999,@heydave7 @philwhln Tesla is a vehicle for creating &amp; producing many useful products,11/21/2020,44196397,"[{'screen_name': 'heydave7', 'name': 'Dave Lee', 'id': 29893444, 'id_str': '29893444', 'indices': [0, 9]}, {'screen_name': 'philwhln', 'name': 'Phil Whelan 😷🇨🇦\U0001f995🚀', 'id': 13036132, 'id_str': '13036132', 'indices': [10, 19]}]",106
1330204058817351684,@NASASpaceflight Largest cast titanium part in the world. No heat shielding needed.,11/21/2020,44196397,"[{'screen_name': 'NASASpaceflight', 'name': 'Chris B - NSF', 'id': 21292523, 'id_str': '21292523', 'indices': [0, 16]}]",113
1330203008836247558,Landing at Vandenberg AFB in California https://t.co/46J2GcCjP0,11/21/2020,44196397,[],4345
1330201798490120193,"@tobyliiiiiiiiii @SpaceX @NASA @NASA_LSP @NASAJPL @esa Actually, off to the side (so it doesnt take out the launch mount in bad landing), but with the same arm used to pick up the ship",11/21/2020,44196397,"[{'screen_name': 'tobyliiiiiiiiii', 'name': 'Toby Li', 'id': 809575831487934465, 'id_str': '809575831487934465', 'indices': [0, 16]}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': 34743251, 'id_str': '34743251', 'indices': [17, 24]}, {'screen_name': 'NASA', 'name': 'NASA', 'id': 11348282, 'id_str': '11348282', 'indices': [25, 30]}, {'screen_name': 'NASA_LSP', 'name': ""NASA's Launch Services Program"", 'id': 15921684, 'id_str': '15921684', 'indices': [31, 40]}, {'screen_name': 'NASAJPL', 'name': 'NASA JPL', 'id': 19802879, 'id_str': '19802879', 'indices': [41, 49]}, {'screen_name': 'esa', 'name': 'ESA', 'id': 21436960, 'id_str': '21436960', 'indices': [50, 54]}]",41
1330201442733404163,@tobyliiiiiiiiii @SpaceX @NASA @NASA_LSP @NASAJPL @esa Where it should be!,11/21/2020,44196397,"[{'screen_name': 'tobyliiiiiiiiii', 'name': 'Toby Li', 'id': 809575831487934465, 'id_str': '809575831487934465', 'indices': [0, 16]}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': 34743251, 'id_str': '34743251', 'indices': [17, 24]}, {'screen_name': 'NASA', 'name': 'NASA', 'id': 11348282, 'id_str': '11348282', 'indices': [25, 30]}, {'screen_name': 'NASA_LSP', 'name': ""NASA's Launch Services Program"", 'id': 15921684, 'id_str': '15921684', 'indices': [31, 40]}, {'screen_name': 'NASAJPL', 'name': 'NASA JPL', 'id': 19802879, 'id_str': '19802879', 'indices': [41, 49]}, {'screen_name': 'esa', 'name': 'ESA', 'id': 21436960, 'id_str': '21436960', 'indices': [50, 54]}]",25
1330187635483140099,"@philwhln @heydave7 Because I am not an investor. Tesla is definitely not the only good company, but investing is not what I do. But I always put my own money into companies I help create, otherwise itd be wrong to ask others to do so.",11/21/2020,44196397,"[{'screen_name': 'philwhln', 'name': 'Phil Whelan 😷🇨🇦\U0001f995🚀', 'id': 13036132, 'id_str': '13036132', 'indices': [0, 9]}, {'screen_name': 'heydave7', 'name': 'Dave Lee', 'id': 29893444, 'id_str': '29893444', 'indices': [10, 19]}]",145
1330186879040368640,"Well, almost anything https://t.co/FFPVDsqruC",11/21/2020,44196397,[],651
1330160065119182850,Quite the day ahead https://t.co/apZNgmo0k7,11/21/2020,44196397,[],1545
1330158854907305988,RT @SpaceX: Crew-1s view of Earth during Dragons flight to the @space_station https://t.co/lQW6TYmpB7,11/21/2020,44196397,"[{'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': 34743251, 'id_str': '34743251', 'indices': [3, 10]}, {'screen_name': 'Space_Station', 'name': 'Intl. Space Station', 'id': 1451773004, 'id_str': '1451773004', 'indices': [65, 79]}]",5841
1330033099502211079,@NASAaero @LockheedMartin Now *this* is what youd call pointy!,11/21/2020,44196397,"[{'screen_name': 'NASAaero', 'name': 'NASA Aeronautics', 'id': 2734381938, 'id_str': '2734381938', 'indices': [0, 9]}, {'screen_name': 'LockheedMartin', 'name': 'Lockheed Martin', 'id': 42871498, 'id_str': '42871498', 'indices': [10, 25]}]",49
1330009003049488385,@cleantechnica Cool,11/21/2020,44196397,"[{'screen_name': 'cleantechnica', 'name': 'CleanTechnica', 'id': 17060015, 'id_str': '17060015', 'indices': [0, 14]}]",82
1330007241899044865,"@Astro_Fonseca @Space_Station @wonderofscience @VirtualAstro Theyre moving at ~25 times the speed of sound, but it feels like nothing",11/21/2020,44196397,"[{'screen_name': 'Astro_Fonseca', 'name': 'Erika 🔭🌞', 'id': 1315900032365793281, 'id_str': '1315900032365793281', 'indices': [0, 14]}, {'screen_name': 'Space_Station', 'name': 'Intl. Space Station', 'id': 1451773004, 'id_str': '1451773004', 'indices': [15, 29]}, {'screen_name': 'wonderofscience', 'name': 'Wonder of Science', 'id': 3101588527, 'id_str': '3101588527', 'indices': [30, 46]}, {'screen_name': 'VirtualAstro', 'name': 'VirtualAstro', 'id': 42950930, 'id_str': '42950930', 'indices': [47, 60]}]",1556
1329990680106643456,@WorldAndScience https://t.co/XAJaN4j9ZR,11/21/2020,44196397,"[{'screen_name': 'WorldAndScience', 'name': 'World and Science', 'id': 511402689, 'id_str': '511402689', 'indices': [0, 16]}]",673
